"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","73","583814","0.0-73.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","6950","key"," "," ","16.667810096153865","500","250","zol","0.81","1","8","1","-0.21",""
"","psychophysics","74","588505","0.0-74.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","4688","key"," "," ","16.667792857142715","500","250","zol","0.87","1","29","11","0.43",""
"","psychophysics","75","590510","0.0-75.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","2003","key"," "," ","16.667883333333883","500","250","inst","","","","","",""
"","psychophysics","76","605866","0.0-76.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","15352","key"," "," ","16.667802173912946","500","250","instPog0","160","1","0","0","190","160"
"","psychophysics","77","624893","0.0-77.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","19024","key"," "," ","16.667824561403567","500","250","instPog1","162","1","0","0","190","160"
"","psychophysics","78","635497","0.0-78.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","10600","key"," "," ","16.667819182389767","500","250","instPog2","167","1","0","0","190","160"
"","psychophysics","79","639480","0.0-79.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3981","key"," "," ","16.667773109243914","500","250","inst","","","","","",""
"","psychophysics","80","649970","0.0-80.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","10488","key"," "," ","16.66783121019097","500","250","pog","194","1","0","0","118","176"
"","psychophysics","81","655532","0.0-81.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","5561","key"," "," ","16.667813813813762","500","250","pog","166","1","0","0","173","147"
"","psychophysics","82","663850","0.0-82.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","8315","key"," "," ","16.667783132530086","500","250","pog","198","1","0","0","108","172"
"","psychophysics","83","681279","0.0-83.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","17427","key"," "," ","16.66780938697315","500","250","pog","193","1","0","0","225","173"
"","psychophysics","84","694649","0.0-84.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","13366","key"," "," ","16.66782646691636","500","250","pog","202","1","0","0","85","182"
