"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","91","1012441","0.0-91.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","20375","key"," "," ","16.666730769230764","500","250","zol","-0.39","2","12","-8","0.49",""
"","psychophysics","92","1037562","0.0-92.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","25112","key"," "," ","16.6666885790173","500","250","zol","0.06999999999999995","2","7","-5","-0.27",""
"","psychophysics","93","1070872","0.0-93.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","33301","key"," "," ","16.666683683683676","500","250","zol","-0.22000000000000017","2","9","13","0.12",""
"","psychophysics","94","1078525","0.0-94.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7641","key"," "," ","16.66676855895172","500","250","zol","-0.53","2","-22","7","0.53",""
"","psychophysics","95","1080746","0.0-95.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","2214","key"," "," ","16.667204545454517","500","250","inst","","","","","",""
"","psychophysics","96","1084264","0.0-96.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","3510","key"," "," ","16.66679620853034","500","250","instPz0","50","1","","","50","50"
"","psychophysics","97","1091209","0.0-97.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6940","key"," "," ","16.666638554216934","500","250","instPz1","46","1","","","25","50"
"","psychophysics","98","1096040","0.0-98.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","4824","key"," "," ","16.66695847750922","500","250","instPz2","28","1","","","15","25"
"","psychophysics","99","1110488","0.0-99.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","14436","key"," "," ","16.666592378752988","500","250","instPz3","57","1","","","25","50"
"","psychophysics","100","1116425","0.0-100.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5928","key"," "," ","16.66666760563352","500","250","instPz4","42","1","","","15","30"
"","psychophysics","101","1118681","0.0-101.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","2248","key"," "," ","16.667940740740892","500","250","inst","","","","","",""
"","psychophysics","102","1126488","0.0-102.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7803","key"," "," ","16.666663811563033","500","250","pz","67","1","","","39","43"
"","psychophysics","103","1139432","0.0-103.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","12940","key"," "," ","16.66664304123704","500","250","pz","82","1","","","39","55"
"","psychophysics","104","1145384","0.0-104.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5949","key"," "," ","16.666657303370343","500","250","pz","62","1","","","22","45"
"","psychophysics","105","1153976","0.0-105.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8587","key"," "," ","16.666583657587683","500","250","pz","75","1","","","37","54"
"","psychophysics","106","1159608","0.0-106.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5628","key"," "," ","16.666931750741302","500","250","pz","65","1","","","28","49"
"","psychophysics","107","1167768","0.0-107.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8154","key"," "," ","16.6668200408997","500","250","pz","81","1","","","35","58"
"","psychophysics","108","1172936","0.0-108.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5164","key"," "," ","16.66703236245921","500","250","pz","75","1","","","43","54"
"","psychophysics","109","1177672","0.0-109.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","4732","key"," "," ","16.666840989399347","500","250","pz","42","1","","","25","26"
"","psychophysics","110","1188729","0.0-110.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","11047","key"," "," ","16.666787009063356","500","250","pz","88","1","","","56","59"
"","psychophysics","111","1196730","0.0-111.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7995","key"," "," ","16.666654166667044","500","250","pz","54","1","","","21","45"
"","psychophysics","112","1203246","0.0-112.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6513","key"," "," ","16.666507692307903","500","250","pz","67","1","","","37","47"
"","psychophysics","113","1208216","0.0-113.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","4966","key"," "," ","16.666639730640018","500","250","pz","46","1","","","24","29"
"","psychophysics","114","1214936","0.0-114.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6716","key"," "," ","16.666875621890625","500","250","pz","82","1","","","55","53"
"","psychophysics","115","1221832","0.0-115.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6891","key"," "," ","16.666593220338594","500","250","pz","56","1","","","46","47"
"","psychophysics","116","1226968","0.0-116.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5132","key"," "," ","16.666456026058487","500","250","pz","47","1","","","26","36"
"","psychophysics","117","1228504","0.0-117.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","1533","key"," "," ","16.666967032968508","500","250","inst","","","","","",""
"","psychophysics","118","1243320","0.0-118.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","14812","key"," "," ","16.666679054053986","500","250","instBr","24","2","0","0","40","300"
"","psychophysics","119","1244440","0.0-119.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","1117","key"," "," ","16.66669696969841","500","250","inst","","","","","",""
"","psychophysics","120","1252023","0.0-120.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7577","key"," "," ","16.66654185021998","500","250","br","26","2","-11","-3","-45","300"
"","psychophysics","121","1259085","0.0-121.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7060","key"," "," ","16.666990543735473","500","250","br","28","2","11","-26","-25","300"
"","psychophysics","122","1265288","0.0-122.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6200","key"," "," ","16.66650673854441","500","250","br","29","2","15","17","-38","300"
"","psychophysics","123","1269229","0.0-123.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","3938","key"," "," ","16.66666101694987","500","250","br","37","2","-28","-19","10","300"
"","psychophysics","124","1274056","0.0-124.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","4823","key"," "," ","16.666583333333417","500","250","br","25","2","30","3","15","300"
"","psychophysics","125","1283578","0.0-125.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","9515","key"," "," ","16.666843859649166","500","250","br","27","2","-2","9","-35","300"
"","psychophysics","126","1288840","0.0-126.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5258","key"," "," ","16.66684444444476","500","250","br","32","2","17","-27","26","300"
"","psychophysics","127","1293992","0.0-127.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5143","key"," "," ","16.666944805194788","500","250","br","33","2","-13","22","45","300"
"","psychophysics","128","1305704","0.0-128.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","11706","key"," "," ","16.666730769230664","500","250","br","24","2","-25","-5","-45","300"
"","psychophysics","129","1319129","0.0-129.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","13421","key"," "," ","16.666687810945266","500","250","br","28","2","21","4","-34","300"
"","psychophysics","130","1328040","0.0-130.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","8907","key"," "," ","16.666623595505534","500","250","br","37","2","-18","7","-47","300"
"","psychophysics","131","1333194","0.0-131.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5147","key"," "," ","16.666964285714435","500","250","br","28","2","17","-3","44","300"
"","psychophysics","132","1339593","0.0-132.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6393","key"," "," ","16.666584856397236","500","250","br","25","2","15","9","9","300"
"","psychophysics","133","1345672","0.0-133.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6073","key"," "," ","16.666854395604677","500","250","br","33","2","-29","18","38","300"
"","psychophysics","134","1350473","0.0-134.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","4798","key"," "," ","16.66669686411131","500","250","br","31","2","-4","15","-32","300"
