pid task resp start version parA rt time_elapsed
63e84e3cf268c03296055d60 zol 1.1 -0.7 1 NA 3162 1263807
63e84e3cf268c03296055d60 zol 0.85 -0.05 1 NA 2608 1266422
63e84e3cf268c03296055d60 zol 1.02 -0.52 1 NA 2825 1269251
63e84e3cf268c03296055d60 zol 0.89 -0.49 1 NA 2356 1271611
63e84e3cf268c03296055d60 zol 0.47 0.53 1 NA 2702 1274318
63e84e3cf268c03296055d60 zol 0.85 -0.25 1 NA 3081 1277402
63e84e3cf268c03296055d60 zol 0.75 0.25 1 NA 6938 1284344
63e84e3cf268c03296055d60 pz 46 28 1 44 4398 1299402
63e84e3cf268c03296055d60 pz 64 48 1 58 4411 1303816
63e84e3cf268c03296055d60 pz 30 35 1 23 5535 1309353
63e84e3cf268c03296055d60 pz 56 57 1 49 2025 1311386
63e84e3cf268c03296055d60 pz 50 33 1 44 5359 1316748
63e84e3cf268c03296055d60 pz 54 54 1 49 4322 1321073
63e84e3cf268c03296055d60 pz 42 42 1 41 1376 1322460
63e84e3cf268c03296055d60 pz 22 22 1 20 2922 1325385
63e84e3cf268c03296055d60 pz 31 53 1 26 7838 1333225
63e84e3cf268c03296055d60 pz 41 42 1 37 1931 1335160
63e84e3cf268c03296055d60 pz 26 52 1 22 8101 1343266
63e84e3cf268c03296055d60 pz 34 29 1 33 2381 1345649
63e84e3cf268c03296055d60 pz 28 30 1 23 2601 1348253
63e84e3cf268c03296055d60 pz 69 33 1 59 5735 1353991
63e84e3cf268c03296055d60 pz 33 43 1 29 3381 1357375
63ef9843b07ad9b01c938c51 eb 27 42 1 27 29217 329583
63ef9843b07ad9b01c938c51 eb 41 46 1 41 17708 347296
63ef9843b07ad9b01c938c51 eb 37 51 1 36 25499 372799
63ef9843b07ad9b01c938c51 eb 30 28 1 30 14887 387688
63ef9843b07ad9b01c938c51 eb 35 38 1 35 13372 401064
63ef9843b07ad9b01c938c51 eb 35 24 1 36 14596 415662
63ef9843b07ad9b01c938c51 eb 37 40 1 36 19911 435575
63ef9843b07ad9b01c938c51 eb 34 25 1 33 11580 447159
63ef9843b07ad9b01c938c51 eb 25 30 1 25 11754 458919
63ef9843b07ad9b01c938c51 eb 46 39 1 44 15608 474534
63ef9843b07ad9b01c938c51 eb 44 47 1 43 13590 488126
63ef9843b07ad9b01c938c51 eb 27 43 1 27 11480 499607
63ef9843b07ad9b01c938c51 eb 28 51 1 27 11675 511285
63ef9843b07ad9b01c938c51 eb 39 44 1 36 20680 531967
63ef9843b07ad9b01c938c51 eb 36 32 1 34 27669 559639
63ef9843b07ad9b01c938c51 pz 41 51 2 58 18693 705959
63ef9843b07ad9b01c938c51 pz 35 48 2 51 11593 717557
63ef9843b07ad9b01c938c51 pz 24 24 2 38 6351 723910
63ef9843b07ad9b01c938c51 pz 37 37 2 54 23096 747007
63ef9843b07ad9b01c938c51 pz 35 37 2 57 10733 757743
63ef9843b07ad9b01c938c51 pz 41 59 2 55 14059 771807
63ef9843b07ad9b01c938c51 pz 34 28 2 53 15755 787567
63ef9843b07ad9b01c938c51 pz 22 55 2 30 18973 806543
63ef9843b07ad9b01c938c51 pz 28 25 2 39 11172 817719
63ef9843b07ad9b01c938c51 pz 33 43 2 53 8861 826583
63ef9843b07ad9b01c938c51 pz 39 48 2 58 70420 897006
63ef9843b07ad9b01c938c51 pz 22 58 2 28 14500 911510
63ef9843b07ad9b01c938c51 pz 37 37 2 54 15084 926599
63ef9843b07ad9b01c938c51 pz 14 60 2 20 12309 938911
63ef9843b07ad9b01c938c51 pz 30 33 2 38 11780 950695
63ef9843b07ad9b01c938c51 pog 135 227 1 122 64072 1119574
63ef9843b07ad9b01c938c51 pog 181 172 1 170 13014 1132590
63ef9843b07ad9b01c938c51 pog 137 106 1 133 16397 1148989
63ef9843b07ad9b01c938c51 pog 138 207 1 128 29480 1178470
63ef9843b07ad9b01c938c51 pog 201 115 1 196 12150 1190622
63ef9843b07ad9b01c938c51 pog 150 186 1 140 26447 1217071
63ef9843b07ad9b01c938c51 pog 184 94 1 181 16108 1233180
63ef9843b07ad9b01c938c51 pog 139 85 1 133 9985 1243166
63ef9843b07ad9b01c938c51 pog 188 198 1 180 14926 1258095
63ef9843b07ad9b01c938c51 pog 158 152 1 148 23332 1281430
63ef9843b07ad9b01c938c51 pog 178 223 1 169 11622 1293054
63ef9843b07ad9b01c938c51 pog 193 151 1 184 11941 1304996
63ef9843b07ad9b01c938c51 pog 139 144 1 121 9633 1314630
63ef9843b07ad9b01c938c51 pog 178 233 1 165 22301 1336934
63ef9843b07ad9b01c938c51 pog 167 170 1 161 10734 1347670
63ef9843b07ad9b01c938c51 br -28 7 1 300 17671 1439439
63ef9843b07ad9b01c938c51 br -25 -3 1 300 12484 1451926
63ef9843b07ad9b01c938c51 br -26 -33 1 300 12814 1464742
63ef9843b07ad9b01c938c51 br -24 -36 1 300 17462 1482206
63ef9843b07ad9b01c938c51 br -26 42 1 300 14342 1496550
63ef9843b07ad9b01c938c51 br -27 -34 1 300 9044 1505596
63ef9843b07ad9b01c938c51 br -26 -33 1 300 11376 1516973
63ef9843b07ad9b01c938c51 br -27 -50 1 300 20790 1537765
63ef9843b07ad9b01c938c51 br -23 32 1 300 18591 1556358
63ef9843b07ad9b01c938c51 br -25 40 1 300 19622 1575981
63ef9843b07ad9b01c938c51 br -25 -5 1 300 17606 1593589
63ef9843b07ad9b01c938c51 br -26 -11 1 300 16653 1610244
63ef9843b07ad9b01c938c51 br -24 35 1 300 14023 1624269
63ef9843b07ad9b01c938c51 br -30 -5 1 300 61100 1685372
63ef9843b07ad9b01c938c51 br -25 -14 1 300 9688 1695062
63ef9843b07ad9b01c938c51 zol 1.5 -0.3 1 NA 89049 1979830
63ef9843b07ad9b01c938c51 zol 1.8 0.2 1 NA 136635 2116469
63ef9843b07ad9b01c938c51 zol 1.11 -0.31 1 NA 50321 2166795
63ef9843b07ad9b01c938c51 zol 1.69 0.11 1 NA 63840 2230637
63ef9843b07ad9b01c938c51 zol 1.46 0.54 1 NA 102243 2332885
63ef9843b07ad9b01c938c51 zol 1.66 -0.06 1 NA 50459 2383349
63ef9843b07ad9b01c938c51 zol 1.93 0.57 1 NA 36995 2420348
63ef9843b07ad9b01c938c51 zol 1.58 -0.68 1 NA 27028 2447380
63ef9843b07ad9b01c938c51 zol 1.63 -0.53 1 NA 30988 2478372
63ef9843b07ad9b01c938c51 zol 1.35 -0.25 1 NA 112307 2590684
63ef9843b07ad9b01c938c51 zol 1.83 -0.53 1 NA 54804 2645492
63ef9843b07ad9b01c938c51 zol 1.35 0.05 1 NA 136249 2781746
63ef9843b07ad9b01c938c51 zol 1.65 -0.05 1 NA 64127 2845876
63ef9843b07ad9b01c938c51 zol 1.53 0.57 1 NA 39353 2885235
63ef9843b07ad9b01c938c51 zol 1.81 -0.31 1 NA 21468 2906708
63ef9843b07ad9b01c938c51 pog 418.5 343.5 2 327.5 14564 3027211
63ef9843b07ad9b01c938c51 pog 425.5 314.5 2 350.5 9262 3036477
63ef9843b07ad9b01c938c51 pog 391.5 288.5 2 283.5 31947 3068427
63ef9843b07ad9b01c938c51 pog 410.5 383.5 2 306.5 18532 3086963
63ef9843b07ad9b01c938c51 pog 424.5 306.5 2 347.5 10031 3096996
63ef9843b07ad9b01c938c51 pog 445.5 312.5 2 342.5 17823 3114820
63ef9843b07ad9b01c938c51 pog 444.5 264.5 2 348.5 17564 3132386
63ef9843b07ad9b01c938c51 pog 430.5 387.5 2 341.5 11120 3143507
63ef9843b07ad9b01c938c51 pog 397.5 356.5 2 308.5 10550 3154059
63ef9843b07ad9b01c938c51 pog 427.5 361.5 2 333.5 12862 3166923
63ef9843b07ad9b01c938c51 pog 445.5 262.5 2 354.5 20189 3187115
63ef9843b07ad9b01c938c51 pog 392.5 285.5 2 287.5 23247 3210363
63ef9843b07ad9b01c938c51 pog 429.5 375.5 2 326.5 20172 3230537
63ef9843b07ad9b01c938c51 pog 439.5 245.5 2 335.5 28969 3259508
63ef9843b07ad9b01c938c51 pog 464.5 384.5 2 354.5 25541 3285051
63ef9843b07ad9b01c938c51 br 25 -12 2 300 8957 3315491
63ef9843b07ad9b01c938c51 br 27 4 2 300 6262 3321755
63ef9843b07ad9b01c938c51 br 24 2 2 300 8062 3329819
63ef9843b07ad9b01c938c51 br 25 4 2 300 11358 3341179
63ef9843b07ad9b01c938c51 br 23 -18 2 300 7998 3349180
63ef9843b07ad9b01c938c51 br 25 11 2 300 6924 3356106
63ef9843b07ad9b01c938c51 br 23 -14 2 300 6361 3362467
63ef9843b07ad9b01c938c51 br 21 -4 2 300 9029 3371499
63ef9843b07ad9b01c938c51 br 22 50 2 300 8958 3380459
63ef9843b07ad9b01c938c51 br 20 -31 2 300 10415 3390875
63ef9843b07ad9b01c938c51 br 21 -4 2 300 11773 3402651
63ef9843b07ad9b01c938c51 br 22 44 2 300 17687 3420340
63ef9843b07ad9b01c938c51 br 22 23 2 300 11581 3431922
63ef9843b07ad9b01c938c51 br 16 -29 2 300 7366 3439291
63ef9843b07ad9b01c938c51 br 20 18 2 300 6046 3445339
63ef9843b07ad9b01c938c51 eb 57 26 2 50 18893 3507562
63ef9843b07ad9b01c938c51 eb 26 41 2 26 11141 3518706
63ef9843b07ad9b01c938c51 eb 48 50 2 43 13260 3531969
63ef9843b07ad9b01c938c51 eb 56 48 2 51 10375 3542345
63ef9843b07ad9b01c938c51 eb 37 33 2 34 5055 3547401
63ef9843b07ad9b01c938c51 eb 26 35 2 26 11968 3559369
63ef9843b07ad9b01c938c51 eb 47 27 2 43 11093 3570465
63ef9843b07ad9b01c938c51 eb 54 32 2 50 12029 3582496
63ef9843b07ad9b01c938c51 eb 34 26 2 31 13575 3596073
63ef9843b07ad9b01c938c51 eb 38 42 2 36 8416 3604490
63ef9843b07ad9b01c938c51 eb 57 25 2 52 10572 3615066
63ef9843b07ad9b01c938c51 eb 24 32 2 24 5276 3620345
63ef9843b07ad9b01c938c51 eb 52 27 2 46 14767 3635114
63ef9843b07ad9b01c938c51 eb 59 51 2 54 5598 3640715
63ef9843b07ad9b01c938c51 eb 46 39 2 43 9326 3650043
63ef9843b07ad9b01c938c51 pz 77 43 1 40 7388 3680689
63ef9843b07ad9b01c938c51 pz 34 21 1 20 12528 3693218
63ef9843b07ad9b01c938c51 pz 77 24 1 42 17748 3710969
63ef9843b07ad9b01c938c51 pz 67 26 1 47 12679 3723649
63ef9843b07ad9b01c938c51 pz 60 32 1 31 8437 3732089
63ef9843b07ad9b01c938c51 pz 47 20 1 24 5697 3737787
63ef9843b07ad9b01c938c51 pz 52 39 1 32 10013 3747802
63ef9843b07ad9b01c938c51 pz 96 32 1 60 15100 3762905
63ef9843b07ad9b01c938c51 pz 46 38 1 29 7537 3770443
63ef9843b07ad9b01c938c51 pz 71 27 1 42 7403 3777851
63ef9843b07ad9b01c938c51 pz 65 55 1 33 8622 3786475
63ef9843b07ad9b01c938c51 pz 72 23 1 47 11941 3798418
63ef9843b07ad9b01c938c51 pz 82 53 1 50 12566 3810986
63ef9843b07ad9b01c938c51 pz 66 31 1 41 6341 3817330
63ef9843b07ad9b01c938c51 pz 53 24 1 28 5942 3823274
63ef9843b07ad9b01c938c51 zol -1.8 -0.7 2 NA 25763 3887795
63ef9843b07ad9b01c938c51 zol 0.24 -0.24 2 NA 258 3888057
63ef9843b07ad9b01c938c51 zol -0.03 0.03 2 NA 170 3888233
63ef9843b07ad9b01c938c51 zol -1.92 0.52 2 NA 59549 3947787
63ef9843b07ad9b01c938c51 zol -2.1 -0.3 2 NA 17315 3965107
63ef9843b07ad9b01c938c51 zol -1.67 -0.53 2 NA 45595 4010705
63ef9843b07ad9b01c938c51 zol -1.73 -0.47 2 NA 29492 4040202
63ef9843b07ad9b01c938c51 zol -1.56 0.16 2 NA 72995 4113201
63ef9843b07ad9b01c938c51 zol -1.69 -0.11 2 NA 40044 4153250
63ef9843b07ad9b01c938c51 zol -1.55 0.55 2 NA 33525 4186779
63ef9843b07ad9b01c938c51 zol -1.11 -0.49 2 NA 17906 4204689
63ef9843b07ad9b01c938c51 zol -1.44 -0.66 2 NA 33621 4238314
63ef9843b07ad9b01c938c51 zol -1.81 0.21 2 NA 12804 4251121
63ef9843b07ad9b01c938c51 zol -2.06 -0.74 2 NA 24874 4276002
63ef9843b07ad9b01c938c51 zol -1.56 0.36 2 NA 20499 4296505
6413672a835333b90d961eaa pog 157 229 1 123 11186 134935
6413672a835333b90d961eaa pog 207 95 1 181 6182 141120
6413672a835333b90d961eaa pog 146 119 1 123 3465 144590
6413672a835333b90d961eaa pog 180 109 1 159 4441 149034
6413672a835333b90d961eaa pog 201 148 1 175 3375 152411
6413672a835333b90d961eaa pog 170 100 1 149 4969 157385
6413672a835333b90d961eaa pog 191 124 1 165 4808 162196
6413672a835333b90d961eaa pog 149 153 1 122 2356 164554
6413672a835333b90d961eaa pog 201 173 1 185 4080 168636
6413672a835333b90d961eaa pog 203 134 1 194 4409 173048
6413672a835333b90d961eaa pog 144 186 1 120 5593 178643
6413672a835333b90d961eaa pog 174 123 1 159 3642 182287
6413672a835333b90d961eaa pog 203 178 1 182 2334 184626
6413672a835333b90d961eaa pog 216 217 1 196 2251 186880
6413672a835333b90d961eaa pog 207 117 1 194 4621 191505
6413672a835333b90d961eaa br 18 28 2 300 3685 220310
6413672a835333b90d961eaa br 27 37 2 300 3849 224162
6413672a835333b90d961eaa br 24 -39 2 300 3383 227550
6413672a835333b90d961eaa br 19 -24 2 300 1501 229053
6413672a835333b90d961eaa br 14 -32 2 300 1791 230847
6413672a835333b90d961eaa br 20 31 2 300 2759 233609
6413672a835333b90d961eaa br 13 -32 2 300 1638 235251
6413672a835333b90d961eaa br 24 32 2 300 2688 237941
6413672a835333b90d961eaa br 27 34 2 300 2662 240605
6413672a835333b90d961eaa br 17 50 2 300 3170 243777
6413672a835333b90d961eaa br 9 16 2 300 3392 247172
6413672a835333b90d961eaa br 22 -8 2 300 1011 248185
6413672a835333b90d961eaa br 18 -3 2 300 1531 249718
6413672a835333b90d961eaa br 21 23 2 300 2394 252114
6413672a835333b90d961eaa br 19 24 2 300 3629 255745
6413672a835333b90d961eaa zol -0.82 -0.38 2 NA 2102 289327
6413672a835333b90d961eaa zol -0.32 -0.38 2 NA 3135 292469
6413672a835333b90d961eaa zol -0.95 0.75 2 NA 3920 296394
6413672a835333b90d961eaa zol -0.56 -0.74 2 NA 7304 303703
6413672a835333b90d961eaa zol -0.89 0.49 2 NA 3568 307278
6413672a835333b90d961eaa zol -0.85 0.15 2 NA 3331 310616
6413672a835333b90d961eaa zol -0.73 0.03 2 NA 1803 312423
6413672a835333b90d961eaa zol -0.61 -0.49 2 NA 2623 315054
6413672a835333b90d961eaa zol -0.44 0.64 2 NA 3835 318897
6413672a835333b90d961eaa zol -0.55 -0.25 2 NA 2680 321581
6413672a835333b90d961eaa zol -0.94 -0.46 2 NA 2686 324274
6413672a835333b90d961eaa zol -0.61 0.71 2 NA 4962 329243
6413672a835333b90d961eaa zol -0.65 0.45 2 NA 3040 332291
6413672a835333b90d961eaa zol -0.76 -0.64 2 NA 5585 337901
6413672a835333b90d961eaa zol -0.5 -0.2 2 NA 2836 340745
6413672a835333b90d961eaa eb 54 25 2 47 3499 374369
6413672a835333b90d961eaa eb 26 31 2 24 3401 377774
6413672a835333b90d961eaa eb 53 50 2 44 1957 379736
6413672a835333b90d961eaa eb 52 26 2 47 3967 383710
6413672a835333b90d961eaa eb 39 38 2 32 1687 385395
6413672a835333b90d961eaa eb 29 54 2 28 5482 390882
6413672a835333b90d961eaa eb 30 28 2 26 2353 393239
6413672a835333b90d961eaa eb 37 46 2 34 3591 396836
6413672a835333b90d961eaa eb 40 32 2 39 3149 399990
6413672a835333b90d961eaa eb 54 38 2 50 2567 402560
6413672a835333b90d961eaa eb 52 37 2 42 2053 404617
6413672a835333b90d961eaa eb 27 31 2 26 3253 407873
6413672a835333b90d961eaa eb 58 34 2 53 2971 410870
6413672a835333b90d961eaa eb 30 44 2 25 2714 413588
6413672a835333b90d961eaa eb 54 25 2 50 2610 416204
6413672a835333b90d961eaa pz 23 44 2 44 2675 444830
6413672a835333b90d961eaa pz 27 35 2 50 1945 446788
6413672a835333b90d961eaa pz 21 51 2 27 4198 450988
6413672a835333b90d961eaa pz 31 22 2 59 2727 453718
6413672a835333b90d961eaa pz 22 34 2 35 3183 456903
6413672a835333b90d961eaa pz 17 30 2 21 2190 459095
6413672a835333b90d961eaa pz 17 53 2 23 4839 463938
6413672a835333b90d961eaa pz 29 56 2 43 3064 467007
6413672a835333b90d961eaa pz 25 40 2 45 2064 469074
6413672a835333b90d961eaa pz 16 38 2 25 2182 471259
6413672a835333b90d961eaa pz 19 31 2 37 3015 474277
6413672a835333b90d961eaa pz 27 53 2 55 3301 477583
6413672a835333b90d961eaa pz 20 39 2 44 2074 479660
6413672a835333b90d961eaa pz 28 27 2 41 666 480331
6413672a835333b90d961eaa pz 26 45 2 41 2356 482691
6413672a835333b90d961eaa eb 45 43 1 37 3825 494841
6413672a835333b90d961eaa eb 34 27 1 26 1956 496800
6413672a835333b90d961eaa eb 35 42 1 32 2076 498879
6413672a835333b90d961eaa eb 36 25 1 28 2486 501370
6413672a835333b90d961eaa eb 50 37 1 42 2247 503623
6413672a835333b90d961eaa eb 59 44 1 54 2166 505792
6413672a835333b90d961eaa eb 59 40 1 49 3509 509306
6413672a835333b90d961eaa eb 27 28 1 25 2045 511356
6413672a835333b90d961eaa eb 46 52 1 41 2520 513879
6413672a835333b90d961eaa eb 36 39 1 28 2364 516257
6413672a835333b90d961eaa eb 60 25 1 54 3107 519371
6413672a835333b90d961eaa eb 41 53 1 28 2122 521512
6413672a835333b90d961eaa eb 38 39 1 27 1150 522665
6413672a835333b90d961eaa eb 58 33 1 54 3014 525683
6413672a835333b90d961eaa eb 54 35 1 42 2332 528021
6413672a835333b90d961eaa br -24 46 1 300 5248 536319
6413672a835333b90d961eaa br -14 45 1 300 3259 539581
6413672a835333b90d961eaa br -19 -48 1 300 3480 543064
6413672a835333b90d961eaa br -20 -3 1 300 3082 546149
6413672a835333b90d961eaa br -10 31 1 300 4216 550368
6413672a835333b90d961eaa br -19 -7 1 300 1841 552211
6413672a835333b90d961eaa br -26 -38 1 300 2872 555088
6413672a835333b90d961eaa br -20 -7 1 300 3345 558435
6413672a835333b90d961eaa br -19 40 1 300 4433 562870
6413672a835333b90d961eaa br -15 16 1 300 3107 565978
6413672a835333b90d961eaa br -20 -19 1 300 924 566905
6413672a835333b90d961eaa br -21 -32 1 300 3439 570347
6413672a835333b90d961eaa br -20 -2 1 300 2096 572446
6413672a835333b90d961eaa br -23 -5 1 300 3070 575519
6413672a835333b90d961eaa br -14 -2 1 300 1926 577448
6413672a835333b90d961eaa pz 88 54 1 52 2722 586215
6413672a835333b90d961eaa pz 31 54 1 20 3290 589510
6413672a835333b90d961eaa pz 47 47 1 26 1367 590883
6413672a835333b90d961eaa pz 71 27 1 51 2954 593840
6413672a835333b90d961eaa pz 73 29 1 45 2650 596496
6413672a835333b90d961eaa pz 71 53 1 34 2118 598617
6413672a835333b90d961eaa pz 115 33 1 57 5168 603788
6413672a835333b90d961eaa pz 124 22 1 55 4987 608778
6413672a835333b90d961eaa pz 135 52 1 52 3724 612507
6413672a835333b90d961eaa pz 125 24 1 50 4319 616832
6413672a835333b90d961eaa pz 142 53 1 52 4923 621757
6413672a835333b90d961eaa pz 86 53 1 37 2225 623986
6413672a835333b90d961eaa pz 114 51 1 54 3766 627756
6413672a835333b90d961eaa pz 112 47 1 43 3078 630836
6413672a835333b90d961eaa pz 94 60 1 41 2442 633281
6413672a835333b90d961eaa zol 0.43 0.47 1 NA 2157 642235
6413672a835333b90d961eaa zol 0.43 0.57 1 NA 1832 644090
6413672a835333b90d961eaa zol 0.57 0.33 1 NA 1814 645910
6413672a835333b90d961eaa zol 0.96 0.34 1 NA 2435 648349
6413672a835333b90d961eaa zol 0.99 0.31 1 NA 1798 650151
6413672a835333b90d961eaa zol 0.54 -0.54 1 NA 3596 653752
6413672a835333b90d961eaa zol 0.62 0.08 1 NA 2998 656755
6413672a835333b90d961eaa zol 0.97 -0.67 1 NA 1469 658232
6413672a835333b90d961eaa zol 0.87 0.13 1 NA 2988 661226
6413672a835333b90d961eaa zol 0.89 0.31 1 NA 2807 664038
6413672a835333b90d961eaa zol 0.81 -0.01 1 NA 1892 665935
6413672a835333b90d961eaa zol 0.92 -0.42 1 NA 2772 668712
6413672a835333b90d961eaa zol 0.86 0.54 1 NA 3352 672077
6413672a835333b90d961eaa zol 0.96 -0.36 1 NA 2923 675008
6413672a835333b90d961eaa zol 0.86 0.14 1 NA 1719 676734
6413672a835333b90d961eaa pog 442.5 371.5 2 349.5 3730 713574
6413672a835333b90d961eaa pog 416.5 361.5 2 325.5 3249 716825
6413672a835333b90d961eaa pog 406.5 357.5 2 314.5 3104 719935
6413672a835333b90d961eaa pog 412.5 254.5 2 325.5 7002 726939
6413672a835333b90d961eaa pog 417.5 350.5 2 332.5 4680 731622
6413672a835333b90d961eaa pog 386.5 299.5 2 294.5 4390 736014
6413672a835333b90d961eaa pog 434.5 388.5 2 332.5 2804 738820
6413672a835333b90d961eaa pog 394.5 384.5 2 297.5 3291 742114
6413672a835333b90d961eaa pog 380.5 297.5 2 284.5 4557 746672
6413672a835333b90d961eaa pog 438.5 340.5 2 347.5 4613 751287
6413672a835333b90d961eaa pog 380.5 297.5 2 282.5 4187 755476
6413672a835333b90d961eaa pog 401.5 287.5 2 310.5 5154 760652
6413672a835333b90d961eaa pog 425.5 296.5 2 330.5 5550 766208
6413672a835333b90d961eaa pog 430.5 295.5 2 332.5 5798 772009
6413672a835333b90d961eaa pog 386.5 349.5 2 293.5 3257 775269
