pid task resp start version parA rt time_elapsed
63c1ee13dd800772500c9ea3 pz 60 35 1 51 null 1124797
63c1ee13dd800772500c9ea3 pz 35 48 1 26 null 1132808
63c1ee13dd800772500c9ea3 pz 71 23 1 59 null 1140812
63c1ee13dd800772500c9ea3 pz 79 28 1 60 null 1148815
63c1ee13dd800772500c9ea3 pz 67 39 1 49 null 1156818
63c1ee13dd800772500c9ea3 pz 71 40 1 58 null 1164828
63c1ee13dd800772500c9ea3 eb 56 38 2 51 null 1298724
63c1ee13dd800772500c9ea3 eb 29 37 2 24 null 1306729
63c1ee13dd800772500c9ea3 eb 51 29 2 46 null 1314732
63c1ee13dd800772500c9ea3 eb 55 42 2 49 7391 1322125
63c1ee13dd800772500c9ea3 eb 43 51 2 35 7457 1329583
63c1ee13dd800772500c9ea3 eb 53 34 2 48 null 1337588
63c1ee13dd800772500c9ea3 eb 61 28 2 54 null 1345595
63c1ee13dd800772500c9ea3 eb 40 26 2 33 null 1353597
63c1ee13dd800772500c9ea3 eb 40 35 2 33 7616 1361215
63c1ee13dd800772500c9ea3 eb 43 28 2 35 null 1369220
63c1ee13dd800772500c9ea3 eb 42 34 2 36 7274 1376496
63c1ee13dd800772500c9ea3 eb 42 46 2 36 5502 1382000
63c1ee13dd800772500c9ea3 eb 44 35 2 37 null 1390003
63c1ee13dd800772500c9ea3 eb 28 34 2 24 null 1398011
63c1ee13dd800772500c9ea3 eb 51 47 2 45 null 1406015
63c1ee13dd800772500c9ea3 br -6 18 1 215 null 1604507
63c1ee13dd800772500c9ea3 br -9 0 1 233 null 1612515
63c1ee13dd800772500c9ea3 br -19 -43 1 239 null 1620524
63c1ee13dd800772500c9ea3 br -14 -11 1 230 null 1628531
63c1ee13dd800772500c9ea3 br -13 13 1 264 null 1636539
63c1ee13dd800772500c9ea3 br -8 41 1 218 null 1644541
63c1ee13dd800772500c9ea3 br -15 -7 1 281 null 1652548
63c1ee13dd800772500c9ea3 br -16 -37 1 300 null 1660555
63c1ee13dd800772500c9ea3 br -18 -31 1 227 null 1668559
63c1ee13dd800772500c9ea3 br -15 38 1 210 null 1676563
63c1ee13dd800772500c9ea3 br -11 -44 1 227 null 1684571
63c1ee13dd800772500c9ea3 br -10 3 1 218 null 1692573
63c1ee13dd800772500c9ea3 br -14 39 1 271 null 1700579
63c1ee13dd800772500c9ea3 br -9 48 1 297 null 1708588
63c1ee13dd800772500c9ea3 br -10 17 1 276 null 1716590
63c1ee13dd800772500c9ea3 br 14 -18 2 239 null 1788579
63c1ee13dd800772500c9ea3 br 19 18 2 204 null 1796588
63c1ee13dd800772500c9ea3 br 16 -23 2 280 null 1804590
63c1ee13dd800772500c9ea3 br 15 -48 2 207 null 1812595
63c1ee13dd800772500c9ea3 br 16 -20 2 228 null 1820602
63c1ee13dd800772500c9ea3 br 17 -43 2 256 null 1828605
63c1ee13dd800772500c9ea3 br 17 0 2 227 null 1836612
63c1ee13dd800772500c9ea3 br 20 15 2 224 null 1844618
63c1ee13dd800772500c9ea3 br 17 -24 2 238 null 1852621
63c1ee13dd800772500c9ea3 br 20 37 2 210 null 1860626
63c1ee13dd800772500c9ea3 br 19 9 2 276 null 1868635
63c1ee13dd800772500c9ea3 br 18 -47 2 292 null 1876643
63c1ee13dd800772500c9ea3 br 17 42 2 274 null 1884650
63c1ee13dd800772500c9ea3 br 19 27 2 292 null 1892654
63c1ee13dd800772500c9ea3 br 14 45 2 252 null 1900658
63c1ee13dd800772500c9ea3 pog 132 136 1 128 null 2021885
63c1ee13dd800772500c9ea3 pog 185 201 1 182 null 2029887
63c1ee13dd800772500c9ea3 pog 131 161 1 122 null 2037890
63c1ee13dd800772500c9ea3 pog 145 183 1 147 null 2045899
63c1ee13dd800772500c9ea3 pog 173 199 1 171 null 2053901
63c1ee13dd800772500c9ea3 pog 139 191 1 140 null 2061903
63c1ee13dd800772500c9ea3 pog 175 201 1 176 null 2069907
63c1ee13dd800772500c9ea3 pog 197 215 1 195 null 2077914
63c1ee13dd800772500c9ea3 pog 125 109 1 121 null 2085918
63c1ee13dd800772500c9ea3 pog 213 191 1 198 null 2093923
63c1ee13dd800772500c9ea3 pog 183 153 1 174 null 2101931
63c1ee13dd800772500c9ea3 pog 186 130 1 166 null 2109934
63c1ee13dd800772500c9ea3 pog 184 136 1 181 null 2117936
63c1ee13dd800772500c9ea3 pog 162 172 1 160 null 2125938
63c1ee13dd800772500c9ea3 pog 151 169 1 147 null 2133947
63c1ee13dd800772500c9ea3 pz 29 43 2 38 null 2213833
63c1ee13dd800772500c9ea3 pz 21 23 2 27 null 2221844
63c1ee13dd800772500c9ea3 pz 36 47 2 55 null 2229849
63c1ee13dd800772500c9ea3 pz 17 23 2 23 null 2237858
63c1ee13dd800772500c9ea3 pz 29 21 2 40 null 2245866
63c1ee13dd800772500c9ea3 pz 27 34 2 35 null 2253875
63c1ee13dd800772500c9ea3 pz 34 32 2 47 null 2261882
63c1ee13dd800772500c9ea3 pz 42 28 2 55 null 2269883
63c1ee13dd800772500c9ea3 pz 27 53 2 29 null 2277891
63c1ee13dd800772500c9ea3 pz 29 57 2 37 null 2285898
63c1ee13dd800772500c9ea3 pz 47 42 2 57 null 2293900
63c1ee13dd800772500c9ea3 pz 44 57 2 54 null 2301907
63c1ee13dd800772500c9ea3 pz 23 59 2 30 null 2309914
63c1ee13dd800772500c9ea3 pz 40 47 2 50 null 2317923
63c1ee13dd800772500c9ea3 pz 43 56 2 56 null 2325931
63c1ee13dd800772500c9ea3 zol -0.36 -0.14 2 NA null 2407513
63c1ee13dd800772500c9ea3 zol -0.33 0.13 2 NA null 2415523
63c1ee13dd800772500c9ea3 zol -0.79 -0.11 2 NA null 2423529
63c1ee13dd800772500c9ea3 zol -0.43 -0.57 2 NA null 2431531
63c1ee13dd800772500c9ea3 zol -0.47 0.37 2 NA null 2439539
63c1ee13dd800772500c9ea3 zol -0.59 -0.61 2 NA null 2447546
63c1ee13dd800772500c9ea3 zol -0.76 -0.34 2 NA null 2455555
63c1ee13dd800772500c9ea3 zol -0.2 0.3 2 NA null 2463552
63c1ee13dd800772500c9ea3 zol -0.7 0.2 2 NA null 2471553
63c1ee13dd800772500c9ea3 zol -0.76 -0.24 2 NA null 2479557
63c1ee13dd800772500c9ea3 zol -0.56 -0.64 2 NA null 2487562
63c1ee13dd800772500c9ea3 zol -0.7 -0.1 2 NA null 2495569
63c1ee13dd800772500c9ea3 zol -0.43 -0.57 2 NA null 2503576
63c1ee13dd800772500c9ea3 zol -0.69 -0.71 2 NA null 2511584
63c1ee13dd800772500c9ea3 zol -0.67 0.57 2 NA null 2519592
63c1ee13dd800772500c9ea3 eb 55 32 1 49 null 2564918
63c1ee13dd800772500c9ea3 eb 44 53 1 35 null 2572926
63c1ee13dd800772500c9ea3 eb 49 43 1 41 null 2580932
63c1ee13dd800772500c9ea3 eb 31 46 1 25 null 2588935
63c1ee13dd800772500c9ea3 eb 44 44 1 35 null 2596942
63c1ee13dd800772500c9ea3 eb 47 34 1 40 null 2604949
63c1ee13dd800772500c9ea3 eb 33 47 1 24 null 2612951
63c1ee13dd800772500c9ea3 eb 33 29 1 24 null 2620958
63c1ee13dd800772500c9ea3 eb 57 24 1 51 null 2628963
63c1ee13dd800772500c9ea3 eb 62 35 1 54 null 2636965
63c1ee13dd800772500c9ea3 eb 36 34 1 27 null 2644975
63c1ee13dd800772500c9ea3 eb 58 40 1 48 null 2652981
63c1ee13dd800772500c9ea3 eb 52 53 1 45 null 2660990
63c1ee13dd800772500c9ea3 eb 49 47 1 40 null 2668995
63c1ee13dd800772500c9ea3 eb 34 42 1 26 null 2676997
63d0272f5a38c78b4d6fa5e2 eb 51 47 2 45 4795 197383
63d0272f5a38c78b4d6fa5e2 eb 45 43 2 39 7171 204561
63d0272f5a38c78b4d6fa5e2 eb 34 38 2 30 3681 208264
63d0272f5a38c78b4d6fa5e2 eb 57 32 2 52 6191 214471
63d0272f5a38c78b4d6fa5e2 eb 62 25 2 54 null 222481
63d0272f5a38c78b4d6fa5e2 eb 41 41 2 54 13 222519
63d0272f5a38c78b4d6fa5e2 eb 43 40 2 40 2853 225377
63d0272f5a38c78b4d6fa5e2 eb 29 40 2 25 5010 230402
63d0272f5a38c78b4d6fa5e2 eb 52 40 2 44 7031 237445
63d0272f5a38c78b4d6fa5e2 eb 55 29 2 51 7359 244832
63d0272f5a38c78b4d6fa5e2 eb 39 48 2 34 5942 250793
63d0272f5a38c78b4d6fa5e2 eb 47 32 2 40 6662 257469
63d0272f5a38c78b4d6fa5e2 eb 46 39 2 38 4754 262237
63d0272f5a38c78b4d6fa5e2 eb 59 40 2 52 4554 266805
63d0272f5a38c78b4d6fa5e2 eb 61 44 2 54 3861 270677
63d0272f5a38c78b4d6fa5e2 zol 1.58 -0.08 1 NA null 305334
63d0272f5a38c78b4d6fa5e2 zol 0.62 -0.42 1 NA 1439 306782
63d0272f5a38c78b4d6fa5e2 zol -0.24 0.44 1 NA 2530 309325
63d0272f5a38c78b4d6fa5e2 zol 0.62 -0.62 1 NA 911 310248
63d0272f5a38c78b4d6fa5e2 zol 0.24 -0.24 1 NA 491 310748
63d0272f5a38c78b4d6fa5e2 zol 0.19 -0.19 1 NA 748 311507
63d0272f5a38c78b4d6fa5e2 zol -0.48 0.48 1 NA 522 312039
63d0272f5a38c78b4d6fa5e2 zol -0.51 0.51 1 NA 203 312251
63d0272f5a38c78b4d6fa5e2 zol 0.08 -0.08 1 NA 211 312468
63d0272f5a38c78b4d6fa5e2 zol -0.37 0.37 1 NA 163 312638
63d0272f5a38c78b4d6fa5e2 zol 0.57 -0.57 1 NA 174 312821
63d0272f5a38c78b4d6fa5e2 zol -2.55 -0.05 1 NA 2986 315820
63d0272f5a38c78b4d6fa5e2 zol -11.11 -0.19 1 NA 5723 321553
63d0272f5a38c78b4d6fa5e2 zol 4.13 -0.03 1 NA null 329558
63d0272f5a38c78b4d6fa5e2 zol -3.63 -0.47 1 NA null 337564
63d0272f5a38c78b4d6fa5e2 pog 290 352 2 315 5176 377558
63d0272f5a38c78b4d6fa5e2 pog 279 319 2 300 4461 382033
63d0272f5a38c78b4d6fa5e2 pog 284 322 2 305 5629 387690
63d0272f5a38c78b4d6fa5e2 pog 362 396 2 377 4582 392291
63d0272f5a38c78b4d6fa5e2 pog 327 381 2 355 5531 397842
63d0272f5a38c78b4d6fa5e2 pog 333 385 2 372 4052 401907
63d0272f5a38c78b4d6fa5e2 pog 320 398 2 337 7789 409717
63d0272f5a38c78b4d6fa5e2 pog 298 292 2 335 3404 413135
63d0272f5a38c78b4d6fa5e2 pog 338 388 2 369 4290 417435
63d0272f5a38c78b4d6fa5e2 pog 279 359 2 314 4134 421576
63d0272f5a38c78b4d6fa5e2 pog 322 332 2 356 2018 423606
63d0272f5a38c78b4d6fa5e2 pog 299 299 2 342 1837 425457
63d0272f5a38c78b4d6fa5e2 pog 313 297 2 373 4814 430287
63d0272f5a38c78b4d6fa5e2 pog 306 388 2 345 4728 435036
63d0272f5a38c78b4d6fa5e2 pog 296 378 2 333 4320 439363
63d0272f5a38c78b4d6fa5e2 pz 100 20 1 46 null 490817
63d0272f5a38c78b4d6fa5e2 pz 38 36 1 34 277 491103
63d0272f5a38c78b4d6fa5e2 pz 86 33 1 37 3780 494890
63d0272f5a38c78b4d6fa5e2 pz 52 32 1 28 2517 497417
63d0272f5a38c78b4d6fa5e2 pz 82 43 1 35 3171 500597
63d0272f5a38c78b4d6fa5e2 pz 116 27 1 57 5472 506083
63d0272f5a38c78b4d6fa5e2 pz 82 59 1 45 2703 508799
63d0272f5a38c78b4d6fa5e2 pz 110 33 1 57 4346 513153
63d0272f5a38c78b4d6fa5e2 pz 69 38 1 26 2695 515857
63d0272f5a38c78b4d6fa5e2 pz 59 33 1 26 2738 518609
63d0272f5a38c78b4d6fa5e2 pz 145 45 1 56 5101 523724
63d0272f5a38c78b4d6fa5e2 pz 73 56 1 30 2394 526133
63d0272f5a38c78b4d6fa5e2 pz 150 49 1 55 5135 531281
63d0272f5a38c78b4d6fa5e2 pz 74 30 1 25 3248 534547
63d0272f5a38c78b4d6fa5e2 pz 58 57 1 23 1634 536192
63d0272f5a38c78b4d6fa5e2 br -20 31 1 296 4082 562023
63d0272f5a38c78b4d6fa5e2 br -20 -36 1 216 3852 565885
63d0272f5a38c78b4d6fa5e2 br -14 40 1 267 5019 570917
63d0272f5a38c78b4d6fa5e2 br -25 -1 1 230 2705 573633
63d0272f5a38c78b4d6fa5e2 br -17 15 1 238 4311 577954
63d0272f5a38c78b4d6fa5e2 br -27 -7 1 232 2631 580600
63d0272f5a38c78b4d6fa5e2 br -11 22 1 236 2960 583570
63d0272f5a38c78b4d6fa5e2 br -19 12 1 295 2837 586416
63d0272f5a38c78b4d6fa5e2 br -15 21 1 273 4739 591163
63d0272f5a38c78b4d6fa5e2 br -27 8 1 267 4695 595874
63d0272f5a38c78b4d6fa5e2 br -16 6 1 244 3187 599072
63d0272f5a38c78b4d6fa5e2 br -17 48 1 288 5283 604371
63d0272f5a38c78b4d6fa5e2 br -24 44 1 298 6561 610947
63d0272f5a38c78b4d6fa5e2 br -21 -13 1 237 2632 613596
63d0272f5a38c78b4d6fa5e2 br -14 44 1 297 5206 618820
63d0272f5a38c78b4d6fa5e2 pz 107 58 2 29 null 634778
63d0272f5a38c78b4d6fa5e2 pz 14 29 2 26 3226 638026
63d0272f5a38c78b4d6fa5e2 pz 23 38 2 55 5532 643570
63d0272f5a38c78b4d6fa5e2 pz 20 48 2 57 5080 648668
63d0272f5a38c78b4d6fa5e2 pz 27 60 2 57 3585 652274
63d0272f5a38c78b4d6fa5e2 pz 11 25 2 20 3637 655923
63d0272f5a38c78b4d6fa5e2 pz 20 26 2 45 2471 658403
63d0272f5a38c78b4d6fa5e2 pz 15 58 2 39 3424 661832
63d0272f5a38c78b4d6fa5e2 pz 19 31 2 49 2238 664080
63d0272f5a38c78b4d6fa5e2 pz 9 26 2 22 2468 666559
63d0272f5a38c78b4d6fa5e2 pz 25 55 2 57 3705 670284
63d0272f5a38c78b4d6fa5e2 pz 26 57 2 41 3614 673917
63d0272f5a38c78b4d6fa5e2 pz 26 26 2 56 553 674484
63d0272f5a38c78b4d6fa5e2 pz 20 56 2 34 4524 679017
63d0272f5a38c78b4d6fa5e2 pz 24 39 2 45 2364 681402
63d0272f5a38c78b4d6fa5e2 zol -2.04 -0.36 2 NA null 702933
63d0272f5a38c78b4d6fa5e2 zol -4.49 -0.51 2 NA 6956 709910
63d0272f5a38c78b4d6fa5e2 zol -0.38 0.38 2 NA 139 710069
63d0272f5a38c78b4d6fa5e2 zol -3.81 0.11 2 NA 5556 715631
63d0272f5a38c78b4d6fa5e2 zol -3.65 0.55 2 NA 4187 719834
63d0272f5a38c78b4d6fa5e2 zol -7.95999999999999 -0.64 2 NA null 727841
63d0272f5a38c78b4d6fa5e2 zol 4.39 -0.19 2 NA 4002 731851
63d0272f5a38c78b4d6fa5e2 zol -2.93 0.73 2 NA 3105 734968
63d0272f5a38c78b4d6fa5e2 zol -2.78 -0.02 2 NA 4060 739040
63d0272f5a38c78b4d6fa5e2 zol -2.15 -0.35 2 NA 4010 743063
63d0272f5a38c78b4d6fa5e2 zol -3.53 -0.37 2 NA 5118 748189
63d0272f5a38c78b4d6fa5e2 zol -3.99 0.09 2 NA 4126 752324
63d0272f5a38c78b4d6fa5e2 zol -4.53 -0.67 2 NA 4194 756534
63d0272f5a38c78b4d6fa5e2 zol -13.46 0.16 2 NA 7968 764518
63d0272f5a38c78b4d6fa5e2 zol -3.26 0.66 2 NA 2825 767368
63d0272f5a38c78b4d6fa5e2 pog 211 137 1 170 4628 792568
63d0272f5a38c78b4d6fa5e2 pog 219 105 1 178 4428 797006
63d0272f5a38c78b4d6fa5e2 pog 182 116 1 148 5211 802231
63d0272f5a38c78b4d6fa5e2 pog 231 131 1 187 6291 808532
63d0272f5a38c78b4d6fa5e2 pog 183 195 1 139 2922 811471
63d0272f5a38c78b4d6fa5e2 pog 229 177 1 184 4006 815488
63d0272f5a38c78b4d6fa5e2 pog 208 180 1 175 4350 819849
63d0272f5a38c78b4d6fa5e2 pog 198 110 1 162 3812 823671
63d0272f5a38c78b4d6fa5e2 pog 201 213 1 174 3062 826750
63d0272f5a38c78b4d6fa5e2 pog 192 118 1 149 3129 829891
63d0272f5a38c78b4d6fa5e2 pog 232 176 1 183 2980 832882
63d0272f5a38c78b4d6fa5e2 pog 173 141 1 137 2723 835613
63d0272f5a38c78b4d6fa5e2 pog 190 140 1 139 2624 838243
63d0272f5a38c78b4d6fa5e2 pog 228 148 1 184 3133 841395
63d0272f5a38c78b4d6fa5e2 pog 240 150 1 196 3218 844621
63d0272f5a38c78b4d6fa5e2 br 32 30 2 225 3212 862635
63d0272f5a38c78b4d6fa5e2 br 32 19 2 271 3098 865745
63d0272f5a38c78b4d6fa5e2 br 31 1 2 241 4033 869787
63d0272f5a38c78b4d6fa5e2 br 31 -41 2 264 6188 875991
63d0272f5a38c78b4d6fa5e2 br 39 19 2 212 2374 878385
63d0272f5a38c78b4d6fa5e2 br 30 -41 2 293 4178 882574
63d0272f5a38c78b4d6fa5e2 br 31 -34 2 268 3900 886486
63d0272f5a38c78b4d6fa5e2 br 33 -4 2 219 3043 889540
63d0272f5a38c78b4d6fa5e2 br 37 13 2 240 5686 895242
63d0272f5a38c78b4d6fa5e2 br 36 24 2 256 2642 897899
63d0272f5a38c78b4d6fa5e2 br 23 -44 2 267 4296 902205
63d0272f5a38c78b4d6fa5e2 br 26 2 2 267 2444 904654
63d0272f5a38c78b4d6fa5e2 br 1 -13 2 244 1941 906605
63d0272f5a38c78b4d6fa5e2 br 28 -8 2 242 3204 909819
63d0272f5a38c78b4d6fa5e2 br 32 31 2 211 1540 911369
63d0272f5a38c78b4d6fa5e2 eb 56 45 1 48 4958 925495
63d0272f5a38c78b4d6fa5e2 eb 28 27 1 41 1920 927427
63d0272f5a38c78b4d6fa5e2 eb 63 32 1 54 4819 932261
63d0272f5a38c78b4d6fa5e2 eb 28 32 1 25 3551 935823
63d0272f5a38c78b4d6fa5e2 eb 41 46 1 34 2704 938539
63d0272f5a38c78b4d6fa5e2 eb 53 33 1 47 3993 942542
63d0272f5a38c78b4d6fa5e2 eb 51 36 1 49 4959 947516
63d0272f5a38c78b4d6fa5e2 eb 49 49 1 38 1749 949279
63d0272f5a38c78b4d6fa5e2 eb 40 51 1 34 4352 953638
63d0272f5a38c78b4d6fa5e2 eb 46 28 1 39 3527 957183
63d0272f5a38c78b4d6fa5e2 eb 50 26 1 48 5443 962636
63d0272f5a38c78b4d6fa5e2 eb 42 27 1 43 2384 965035
63d0272f5a38c78b4d6fa5e2 eb 49 45 1 46 5757 970800
63d0272f5a38c78b4d6fa5e2 eb 53 40 1 46 4004 974819
63d0272f5a38c78b4d6fa5e2 eb 56 32 1 52 3136 977967
