pid sid task resp start version parA rt time_elapsed block
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 8 -20 2 288 2640 707912 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 9 -8 2 287 2019 709934 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 15 2 2 292 1924 711865 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 14 3 2 204 5918 717787 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 13 -16 2 234 6142 723934 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 10 1 2 294 4540 728481 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 11 -26 2 210 6705 735188 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 13 13 2 276 1291 736485 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 12 9 2 246 3149 739640 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 2 -24 2 218 6008 745652 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 19 22 2 217 2999 748658 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 br 0 -27 2 229 3890 752550 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 198 188 1 172 4575 783193 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 181 219 1 134 5116 788311 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 207 167 1 185 5649 793963 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 207 209 1 174 2678 796644 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 147 129 1 121 3800 800447 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 200 136 1 178 5997 806447 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 146 108 1 120 4673 811122 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 169 103 1 152 5105 816230 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 183 195 1 151 3563 819796 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 155 103 1 124 3204 823002 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 206 190 1 189 3174 826178 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 218 132 1 198 3565 829746 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 207 115 1 174 3788 833538 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 160 210 1 120 6844 840385 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 pog 171 159 1 143 3883 844270 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -1.44 -0.16 2 NA 7617 866366 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -1.4 -0.1 2 NA 3665 870036 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -1.03 0.43 2 NA 1741 871783 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.74 -0.26 2 NA 2188 873975 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -1.79 0.09 2 NA 4392 878375 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -1.22 0.02 2 NA 4790 883174 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.15 -0.35 2 NA 4356 887534 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -1.22 0.52 2 NA null 895538 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.61 -0.09 2 NA 4145 899685 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.78 0.08 2 NA 2670 902360 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.38 -0.32 2 NA 2295 904659 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.81 0.41 2 NA 2017 906679 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.97 -0.53 2 NA 4529 911217 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.48 -0.12 2 NA 3203 914426 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 zol -0.59 -0.21 2 NA 3103 917532 1
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 24 39 1 27 5110 944420 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 27 31 1 31 4211 948634 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 45 53 1 54 5732 954374 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 32 52 1 36 6436 960813 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 23 42 1 25 4121 964937 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 37 45 1 50 3652 968594 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 36 40 1 41 2966 971563 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 40 43 1 48 1932 973498 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 37 37 1 46 1498 974998 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 38 46 1 46 5029 980029 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 31 46 1 34 4092 984123 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 28 44 1 30 5273 989400 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 37 38 1 46 3505 992908 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 27 44 1 28 4630 997541 NA
640b44319bf160cbd8f5fad9 64de83034b35ea95d03faa32 eb 27 38 1 33 3289 1000833 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -21 24 1 285 6349 171065 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -20 -20 1 232 4743 175816 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -14 -3 1 216 null 183829 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -22 -22 1 228 3004 186842 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -19 26 1 263 null 194857 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -16 -15 1 209 null 202866 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -13 2 1 202 7679 210555 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -20 28 1 277 null 218568 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -12 4 1 218 null 226578 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -13 8 1 300 null 234585 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -21 14 1 292 null 242594 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -12 2 1 219 null 250596 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -16 22 1 281 null 258605 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -18 -26 1 278 null 266614 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br -19 8 1 275 5769 272395 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 176 214 1 139 null 370127 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 167 205 1 129 null 378135 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 221 151 1 184 null 386139 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 182 126 1 146 null 394145 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 205 171 1 168 null 402150 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 172 212 1 136 null 410162 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 174 174 1 156 null 418172 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 236 142 1 200 7522 425704 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 177 111 1 141 null 433716 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 225 209 1 195 7698 441421 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 211 187 1 183 null 449425 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 181 167 1 151 null 457433 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 168 202 1 136 null 465439 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 183 129 1 154 null 473451 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 181 115 1 152 null 481460 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 28 38 2 31 7340 550311 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 32 54 2 37 null 558318 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 42 54 2 50 null 566324 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 41 26 2 57 null 574336 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 33 32 2 36 null 582344 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 44 50 2 51 null 590354 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 27 26 2 28 null 598362 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 24 39 2 26 null 606369 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 45 40 2 57 null 614375 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 37 37 2 39 null 622386 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 40 32 2 46 null 630396 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 25 23 2 23 null 638405 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 25 60 2 26 null 646414 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 32 52 2 31 null 654422 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 43 40 2 53 null 662428 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -1.46 0.36 2 NA null 721448 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -1.36 -0.04 2 NA null 729462 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.58 -0.22 2 NA null 737476 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -1.74 -0.66 2 NA null 745489 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.01 -0.59 2 NA null 753506 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -1.88 -0.62 2 NA null 761519 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.42 -0.18 2 NA null 769532 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.02 -0.58 2 NA null 777541 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -1.54 -0.16 2 NA null 785550 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.09 0.29 2 NA null 793555 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.51 0.21 2 NA null 801565 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.22 -0.08 2 NA null 809575 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.4 0.7 2 NA null 817590 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.57 0.17 2 NA null 825595 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol -2.7 -0.3 2 NA null 833609 0
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 44 28 1 52 null 900612 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 42 28 1 47 null 908622 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 48 53 1 54 null 916630 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 25 35 1 27 null 924639 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 38 44 1 47 null 932647 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 39 47 1 44 null 940654 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 32 35 1 35 null 948667 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 39 35 1 45 null 956674 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 41 46 1 47 null 964685 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 27 41 1 28 null 972694 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 46 42 1 53 null 980705 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 46 25 1 52 null 988713 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 32 41 1 36 null 996721 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 36 31 1 42 null 1004728 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 32 32 1 34 null 1012740 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 56 42 2 49 null 1072416 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 44 34 2 34 null 1080425 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 37 49 2 29 null 1088433 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 56 49 2 49 null 1096441 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 31 37 2 26 null 1104449 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 51 28 2 43 null 1112458 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 56 29 2 50 null 1120467 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 52 49 2 43 null 1128474 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 53 41 2 43 null 1136481 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 33 53 2 27 null 1144492 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 56 25 2 48 null 1152500 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 50 38 2 41 null 1160509 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 37 29 2 30 null 1168517 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 51 42 2 47 null 1176527 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd eb 55 37 2 47 null 1184534 NA
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 23 7 2 271 null 1212170 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 21 14 2 212 null 1220180 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 24 16 2 297 null 1228193 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 20 11 2 289 null 1236200 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 17 -21 2 256 null 1244207 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 16 -20 2 231 null 1252215 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 19 9 2 282 null 1260220 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 23 -29 2 273 null 1268226 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 24 24 2 266 null 1276230 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 16 6 2 253 null 1284236 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 20 -20 2 265 null 1292243 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 20 1 2 202 null 1300247 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 23 29 2 279 null 1308253 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 18 -28 2 217 null 1316258 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd br 23 23 2 220 null 1324267 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.7 -0.7 1 NA null 1366850 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.98 -0.68 1 NA null 1374868 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 2.11 -0.61 1 NA null 1382877 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.85 -0.35 1 NA null 1390890 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.69 0.41 1 NA null 1398899 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 2.38 -0.08 1 NA null 1406908 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 0.87 0.53 1 NA null 1414917 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.81 0.29 1 NA null 1422932 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 2.11 0.59 1 NA null 1430946 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.66 0.44 1 NA null 1438956 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.59 0.31 1 NA null 1446968 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 0.96 0.44 1 NA null 1454976 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.57 0.33 1 NA null 1462986 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.43 -0.63 1 NA null 1471001 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd zol 1.8 -0.2 1 NA null 1479015 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 47 34 1 36 null 1540837 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 66 51 1 55 null 1548846 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 70 50 1 59 null 1556854 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 42 25 1 34 null 1564860 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 36 29 1 29 null 1572871 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 33 47 1 28 null 1580879 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 46 36 1 39 null 1588888 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 29 23 1 26 null 1596896 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 45 26 1 36 null 1604906 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 40 54 1 33 null 1612915 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 66 20 1 53 null 1620924 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 61 33 1 56 null 1628930 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 23 52 1 24 null 1636946 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 64 43 1 52 null 1644951 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pz 59 40 1 51 null 1652960 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 342 396 2 350 null 1689907 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 364 394 2 374 null 1697919 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 294 350 2 304 null 1705927 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 346 284 2 352 null 1713936 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 315 375 2 336 null 1721944 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 307 281 2 330 null 1729957 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 355 309 2 362 null 1737963 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 309 361 2 333 null 1745971 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 341 321 2 364 null 1753983 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 301 287 2 322 null 1761989 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 340 326 2 362 null 1769998 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 320 308 2 333 null 1778007 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 349 369 2 375 null 1786015 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 322 314 2 343 null 1794024 1
64135efbd2ef675b8e179a21 64de754df0ed6d79222c47fd pog 341 321 2 363 null 1802034 1
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 71 44 1 57 5196 204091 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 67 44 1 56 4405 208502 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 39 30 1 30 4662 213171 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 32 28 1 24 2848 216030 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 35 42 1 20 4657 220693 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 51 51 1 36 2529 223227 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 59 58 1 50 3257 226495 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 79 20 1 53 7219 233726 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 98 25 1 53 null 241735 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 60 60 1 24 52 241796 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 67 33 1 49 null 249804 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 55 56 1 32 3809 253625 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 70 26 1 42 null 261632 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 65 34 1 47 3729 265371 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pz 56 43 1 46 5597 270981 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.24 0.34 1 NA 4119 309476 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.33 0.33 1 NA 976 310470 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.31 0.31 1 NA 842 311329 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.23 0.23 1 NA 3394 314737 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.58 0.58 1 NA 4823 319578 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.09 0.09 1 NA 730 320327 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.36 0.36 1 NA 758 321103 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.01 0.01 1 NA 695 321814 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.25 0.25 1 NA 713 322542 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol 0.41 -0.41 1 NA 741 323292 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol 0 0 1 NA 658 323959 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.24 0.24 1 NA 977 324945 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol 0.05 -0.05 1 NA 948 325924 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol -0.64 0.74 1 NA null 333939 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 zol 0 0.1 1 NA 3843 337796 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 30 -13 2 292 5307 385567 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 26 -21 2 245 5342 390917 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 26 -9 2 242 5616 396541 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 21 -6 2 214 6097 402644 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 23 12 2 234 5899 408556 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 32 -5 2 294 2967 411534 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 22 6 2 263 7706 419252 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 25 13 2 240 5421 424680 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 29 18 2 299 3283 427972 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 21 -12 2 210 4079 432063 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 16 28 2 204 3864 435939 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 27 -6 2 295 3475 439421 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 29 0 2 272 3410 442836 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 25 25 2 295 3413 446258 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 br 21 -13 2 219 3150 449416 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 309 391 2 352 6080 484178 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 274 358 2 314 7207 491389 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 280 362 2 326 5035 496429 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 334 332 2 366 3275 499710 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 269 341 2 303 6970 506685 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 298 294 2 340 2185 508877 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 322 334 2 352 5859 514746 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 317 359 2 363 5532 520283 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 267 351 2 308 3700 523994 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 258 290 2 301 4449 528451 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 319 361 2 357 3807 532263 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 317 377 2 363 2936 535204 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 317 377 2 362 3390 538606 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 256 342 2 302 4948 543559 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 pog 343 349 2 368 4587 548151 0
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 eb 60 47 2 54 3856 587943 NA
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 eb 29 52 2 27 5213 593163 NA
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 eb 61 44 2 54 7897 601071 NA
642d878f344f0fb346572fc2 64de7d66a98a70dec9ef43e3 eb 34 41 2 29 null 609087 NA
